id,ccr_codigo,coleta,amostra,latitude,longitude,cidade,localidade,data_coleta,ano,equipe,substrato,nome_cientifico,uf,fermentacao,temperatura,outros,infogenetica
8,UFT.2015(L)8507,JHF.BU.003,JHF.BU.003.004,-14681243,-52367831,Nova Xavantina,Fazenda São Francisco,2015-08-14,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,
9,UFT.2015(L)8508,JHF.BU.003,JHF.BU.003.005,-14681243,-52367831,Nova Xavantina,Fazenda São Francisco,2015-08-14,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,
10,UFT.2015(L)8509,JHF.BU.004,JHF.BU.004.001,-14681175,-52367956,Nova Xavantina,Fazenda São Francisco,2015-08-14,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
11,UFT.2015(L)8510,JHF.BU.004,JHF.BU.004.001,-14681175,-52367956,Nova Xavantina,Fazenda São Francisco,2015-08-14,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
12,UFT.2015(L)8511,JHF.BU.005,JHF.BU.005.001,-14681177,-52368049,Nova Xavantina,Fazenda São Francisco,2015-08-14,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
13,UFT.2015(L)8512,JHF.BU.005,JHF.BU.005.001,-14681177,-52368049,Nova Xavantina,Fazenda São Francisco,2015-08-14,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
14,UFT.2015(L)8513,JHF.BU.005,JHF.BU.005.002,-14681177,-52368049,Nova Xavantina,Fazenda São Francisco,2015-08-14,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,
15,UFT.2015(L)8514,JHF.BU.005,JHF.BU.005.002,-14681177,-52368049,Nova Xavantina,Fazenda São Francisco,2015-08-14,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
16,UFT.2015(L)8515,JHF.BU.006,JHF.BU.006.001,-14681129,-52368103,Nova Xavantina,Fazenda São Francisco,2015-08-14,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
17,UFT.2015(L)8516,JHF.BU.006,JHF.BU.006.001,-14681129,-52368103,Nova Xavantina,Fazenda São Francisco,2015-08-14,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
18,UFT.2015(L)8517,JHF.BU.006,JHF.BU.006.002,-14681129,-52368103,Nova Xavantina,Fazenda São Francisco,2015-08-14,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
19,UFT.2015(L)8518,JHF.BU.006,JHF.BU.006.002,-14681129,-52368103,Nova Xavantina,Fazenda São Francisco,2015-08-14,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,
20,UFT.2015(L)8519,JHF.BU.007,JHF.BU.007.001,-14681300,-52368194,Nova Xavantina,Fazenda São Francisco,2015-08-14,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
21,UFT.2015(L)8520,JHF.BU.007,JHF.BU.007.001,-14681300,-52368194,Nova Xavantina,Fazenda São Francisco,2015-08-14,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
22,UFT.2015(L)8521,JHF.BU.007,JHF.BU.007.002,-14681300,-52368194,Nova Xavantina,Fazenda São Francisco,2015-08-14,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
23,UFT.2015(L)8522,JHF.BU.008,JHF.BU.008.001,-14681421,-52367674,Nova Xavantina,Fazenda São Francisco,2015-08-14,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
24,UFT.2015(L)8523,JHF.BU.008,JHF.BU.008.002,-14681421,-52367674,Nova Xavantina,Fazenda São Francisco,2015-08-14,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
25,UFT.2015(L)8524,JHF.BU.008,JHF.BU.008.002,-14681421,-52367674,Nova Xavantina,Fazenda São Francisco,2015-08-14,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
26,UFT.2015(L)8525,JHF.BU.008,JHF.BU.008.002,-14681421,-52367674,Nova Xavantina,Fazenda São Francisco,2015-08-14,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
27,UFT.2015(L)8526,JHF.BU.008,JHF.BU.008.002,-14681421,-52367674,Nova Xavantina,Fazenda São Francisco,2015-08-14,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,
28,UFT.2015(L)8527,JHF.BU.008,JHF.BU.008.002,-14681421,-52367674,Nova Xavantina,Fazenda São Francisco,2015-08-14,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
29,UFT.2015(L)8528,JHF.BU.008,JHF.BU.008.002,-14681421,-52367674,Nova Xavantina,Fazenda São Francisco,2015-08-14,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,
30,UFT.2015(L)8529,JHF.BU.002,JHF.BU.002.001,-14681273,-52367834,Nova Xavantina,Fazenda São Francisco,2015-08-10,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
31,UFT.2015(L)8530,JHF.BU.002,JHF.BU.002.001,-14681273,-52367834,Nova Xavantina,Fazenda São Francisco,2015-08-10,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
32,UFT.2015(L)8531,JHF.BU.002,JHF.BU.002.001,-14681273,-52367834,Nova Xavantina,Fazenda São Francisco,2015-08-10,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,
33,UFT.2015(L)8532,JHF.BU.002,JHF.BU.002.002,-14681273,-52367834,Nova Xavantina,Fazenda São Francisco,2015-08-10,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
34,UFT.2015(L)8533,JHF.BU.002,JHF.BU.002.002,-14681273,-52367834,Nova Xavantina,Fazenda São Francisco,2015-08-10,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,
35,UFT.2015(L)8534,JHF.BU.002,JHF.BU.002.003,-14681273,-52367834,Nova Xavantina,Fazenda São Francisco,2015-08-10,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,
36,UFT.2015(L)8535,JHF.BU.002,JHF.BU.002.003,-14681273,-52367834,Nova Xavantina,Fazenda São Francisco,2015-08-10,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
37,UFT.2015(L)8536,JHF.BU.002,JHF.BU.002.004,-14681273,-52367834,Nova Xavantina,Fazenda São Francisco,2015-08-10,2015,Jheferson Paulino,Fruto de Buriti,Mauritia flexuosa,MT,,,,1
90,UFT.2014(L)7263,ANA.TAG.001,ANA.TAG.001.001,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
91,UFT.2014(L)7195,ANA.TAG.001,ANA.TAG.001.001,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
107,UFT.2014(L)7271,ANA.TAG.001,ANA.TAG.001.002,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
124,UFT.2014(L)7188,ANA.TAG.001,ANA.TAG.001.003,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
145,UFT.2014(L)7242,ANA.TAG.001,ANA.TAG.001.004,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,1
146,UFT.2014(L)7358,ANA.TAG.001,ANA.TAG.001.004,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
147,UFT.2014(L)7049,ANA.TAG.001,ANA.TAG.001.005,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
161,UFT.2014(L)7156,ANA.TAG.001,ANA.TAG.001.006,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
162,UFT.2014(L)7266,ANA.TAG.001,ANA.TAG.001.006,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
163,UFT.2014(L)7356,ANA.TAG.001,ANA.TAG.001.006,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
175,UFT.2014(L)7366,ANA.TAG.001,ANA.TAG.001.007,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
176,UFT.2014(L)7196,ANA.TAG.001,ANA.TAG.001.008,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
177,UFT.2014(L)7198,ANA.TAG.001,ANA.TAG.001.008,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
187,UFT.2014(L)7281,ANA.TAG.001,ANA.TAG.001.009,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
188,UFT.2014(L)7363,ANA.TAG.001,ANA.TAG.001.009,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
189,UFT.2014(L)7381,ANA.TAG.001,ANA.TAG.001.009,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
190,UFT.2014(L)6950,ANA.TAG.001,ANA.TAG.001.010,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
191,UFT.2014(L)6957,ANA.TAG.001,ANA.TAG.001.010,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
209,UFT.2014(L)7189,ANA.TAG.001,ANA.TAG.001.011,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
210,UFT.2014(L)7364,ANA.TAG.001,ANA.TAG.001.011,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
211,UFT.2014(L)7382,ANA.TAG.001,ANA.TAG.001.011,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
231,UFT.2014(L)7191,ANA.TAG.001,ANA.TAG.001.012,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
232,UFT.2014(L)7275,ANA.TAG.001,ANA.TAG.001.012,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
241,UFT.2014(L)7353,ANA.TAG.001,ANA.TAG.001.013,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
255,UFT.2014(L)7254,ANA.TAG.001,ANA.TAG.001.014,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
256,UFT.2014(L)7355,ANA.TAG.001,ANA.TAG.001.014,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
257,UFT.2014(L)7365,ANA.TAG.001,ANA.TAG.001.014,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,1
258,UFT.2014(L)7921,ANA.TAG.001,ANA.TAG.001.015,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
275,UFT.2014(L)7192,ANA.TAG.001,ANA.TAG.001.016,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
289,UFT.2014(L)7098,ANA.TAG.001,ANA.TAG.001.017,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
290,UFT.2014(L)7153,ANA.TAG.001,ANA.TAG.001.017,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
291,UFT.2014(L)7158,ANA.TAG.001,ANA.TAG.001.017,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,,
292,UFT.2014(L)7268,ANA.TAG.001,ANA.TAG.001.017,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
302,UFT.2014(L)7249,ANA.TAG.001,ANA.TAG.001.018,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
303,UFT.2014(L)7258,ANA.TAG.001,ANA.TAG.001.018,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
318,UFT.2014(L)7159,ANA.TAG.001,ANA.TAG.001.019,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
319,UFT.2014(L)7248,ANA.TAG.001,ANA.TAG.001.019,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
320,UFT.2014(L)7272,ANA.TAG.001,ANA.TAG.001.019,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
321,UFT.2014(L)7359,ANA.TAG.001,ANA.TAG.001.019,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
337,UFT.2014(L)7236,ANA.TAG.001,ANA.TAG.001.020,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,1
338,UFT.2014(L)7384,ANA.TAG.001,ANA.TAG.001.020,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
351,UFT.2014(L)7154,ANA.TAG.001,ANA.TAG.001.021,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
352,UFT.2014(L)7157,ANA.TAG.001,ANA.TAG.001.021,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
353,UFT.2014(L)7240,ANA.TAG.001,ANA.TAG.001.021,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
354,UFT.2014(L)7387,ANA.TAG.001,ANA.TAG.001.021,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
355,UFT.2014(L)7920,ANA.TAG.001,ANA.TAG.001.022,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
356,UFT.2014(L)7954,ANA.TAG.001,ANA.TAG.001.022,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
368,UFT.2014(L)7160,ANA.TAG.001,ANA.TAG.001.023,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,1,1,1,
369,UFT.2014(L)7383,ANA.TAG.001,ANA.TAG.001.023,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
370,UFT.2014(L)7947,ANA.TAG.001,ANA.TAG.001.024,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
371,UFT.2014(L)7966,ANA.TAG.001,ANA.TAG.001.024,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
386,UFT.2014(L)7238,ANA.TAG.001,ANA.TAG.001.025,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
387,UFT.2014(L)7251,ANA.TAG.001,ANA.TAG.001.025,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
388,UFT.2014(L)7252,ANA.TAG.001,ANA.TAG.001.025,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
389,UFT.2014(L)7962,ANA.TAG.001,ANA.TAG.001.026,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
400,UFT.2014(L)7917,ANA.TAG.001,ANA.TAG.001.027,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
401,UFT.2014(L)7919,ANA.TAG.001,ANA.TAG.001.027,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
402,UFT.2014(L)7950,ANA.TAG.001,ANA.TAG.001.027,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
403,UFT.2014(L)7964,ANA.TAG.001,ANA.TAG.001.028,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
411,UFT.2014(L)7054,ANA.TAG.001,ANA.TAG.001.029,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
426,UFT.2014(L)7194,ANA.TAG.001,ANA.TAG.001.030,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
427,UFT.2014(L)7200,ANA.TAG.001,ANA.TAG.001.030,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
444,UFT.2014(L)7099,ANA.TAG.001,ANA.TAG.001.031,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
445,UFT.2014(L)7255,ANA.TAG.001,ANA.TAG.001.031,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
461,UFT.2014(L)7916,ANA.TAG.001,ANA.TAG.001.032,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
462,UFT.2014(L)7918,ANA.TAG.001,ANA.TAG.001.032,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
463,UFT.2014(L)7952,ANA.TAG.001,ANA.TAG.001.032,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
482,UFT.2014(L)7260,ANA.TAG.001,ANA.TAG.001.033,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
502,UFT.2014(L)7259,ANA.TAG.001,ANA.TAG.001.034,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
503,UFT.2014(L)7264,ANA.TAG.001,ANA.TAG.001.034,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
504,UFT.2014(L)7193,ANA.TAG.001,ANA.TAG.001.035,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
505,UFT.2014(L)7968,ANA.TAG.001,ANA.TAG.001.035,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
517,UFT.2014(L)7162,ANA.TAG.001,ANA.TAG.001.036,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
518,UFT.2014(L)7257,ANA.TAG.001,ANA.TAG.001.036,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
519,UFT.2014(L)7362,ANA.TAG.001,ANA.TAG.001.036,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
537,UFT.2014(L)7235,ANA.TAG.001,ANA.TAG.001.037,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
538,UFT.2014(L)7057,ANA.TAG.001,ANA.TAG.001.038,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
549,UFT.2014(L)7269,ANA.TAG.001,ANA.TAG.001.039,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
550,UFT.2014(L)7277,ANA.TAG.001,ANA.TAG.001.039,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
551,UFT.2014(L)7197,ANA.TAG.001,ANA.TAG.001.040,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
552,UFT.2014(L)7199,ANA.TAG.001,ANA.TAG.001.040,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,
569,UFT.2014(L)7278,ANA.TAG.001,ANA.TAG.001.041,-12392825,-46418475,Taguatinga,Municipio de Taguatinga – TO,2014-01-31,2014,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,TO,,,1,1
697,UFT.2015(L)8005,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
698,UFT.2015(L)8006,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
699,UFT.2015(L)8007,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,1,1,
700,UFT.2015(L)8008,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,1
701,UFT.2015(L)8009,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
702,UFT.2015(L)8010,STL.NAT.001,STL.NAT.001.001,-1130757,-4763389,Natividade,Natividade - TO,2015-01-11,2015,Stella Barros,Folha de Babaçu,Attalea speciosa,TO,,,,
