id,ano,ccr,amostra,coleta,latitude,longitude,data_coleta,localidade,equipe,substrato,nome_cientifico,cidade,uf
675,2015,8631,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
676,2015,8632,STL.CAN.001.001,STL.CAN.001,-997.865,-5.003.707,2015-01-11,"Cangucu, Pium - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Pium,TO
697,2015,8005,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
698,2015,8006,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
699,2015,8007,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
700,2015,8008,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
701,2015,8009,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
702,2015,8010,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
703,2015,8011,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
704,2015,8012,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
705,2015,8013,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
706,2015,8014,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
707,2015,8015,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
708,2015,8016,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
709,2015,8017,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
710,2015,8018,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
711,2015,8019,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
712,2015,8020,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
713,2015,8021,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
714,2015,8030,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
715,2015,8031,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
716,2015,8032,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
717,2015,8033,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
718,2015,8034,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
719,2015,8035,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
720,2015,8036,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
721,2015,8037,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
722,2015,8038,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
723,2015,8039,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
724,2015,8040,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
725,2015,8041,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
726,2015,8042,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
727,2015,8043,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
728,2015,8044,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
731,2015,8047,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
732,2015,8048,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
733,2015,8049,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
734,2015,8050,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
735,2015,8056,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
736,2015,8057,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
737,2015,8058,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
738,2015,8059,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
739,2015,8060,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
740,2015,8061,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
741,2015,8062,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
742,2015,8063,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
743,2015,8064,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
744,2015,8065,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
745,2015,8067,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
729,2015,8045,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
730,2015,8046,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
746,2015,8071,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
747,2015,8072,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
748,2015,8073,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
749,2015,8074,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
750,2015,8075,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
751,2015,8076,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
752,2015,8077,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
753,2015,8078,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
754,2015,8079,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
755,2015,8080,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
756,2015,8081,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
757,2015,8082,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
758,2015,8083,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
759,2015,8084 (A),STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
760,2015,8084 (B),STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
761,2015,8085,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
762,2015,8086,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
763,2015,8087,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
764,2015,8088,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
765,2015,8089,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
766,2015,8090,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
767,2015,8091,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
768,2015,8092,STL.NAT.001.001,STL.NAT.001,-1.130.757,-4.763.389,2015-01-11,Natividade - TO,Stella Barros,Folha de Babaçu,Attalea speciosa,Chapada da Natividade,TO
634,2015,7796,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
599,2015,7581,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
582,2015,7564,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
583,2015,7565,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
584,2015,7566,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
585,2015,7567,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
586,2015,7568,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
587,2015,7569,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
588,2015,7570,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
589,2015,7571,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
590,2015,7572,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
591,2015,7573,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
592,2015,7574,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
593,2015,7575,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
594,2015,7576,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
595,2015,7577,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
596,2015,7578,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
597,2015,7579,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
598,2015,7580,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
601,2015,7583,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
602,2015,7584,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
603,2015,7585,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
604,2015,7593,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
605,2015,7594,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
606,2015,7595,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
607,2015,7596,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
608,2015,7597,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
609,2015,7598,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
610,2015,7599,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
611,2015,7700,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
612,2015,7701,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
613,2015,7702,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
614,2015,7703,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
615,2015,7704,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
616,2015,7705,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
617,2015,7706,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
618,2015,7707,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
619,2015,7708,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
620,2015,7709,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
621,2015,7710,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
622,2015,7711,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
623,2015,7712,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
624,2015,7713,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
625,2015,7787,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
626,2015,7788,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
627,2015,7789,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
628,2015,7790,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
629,2015,7791,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
630,2015,7792,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
631,2015,7793,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
632,2015,7794,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
633,2015,7795,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
635,2015,7797,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
636,2015,7874,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
637,2015,7875,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
638,2015,7884,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
639,2015,7885,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
640,2015,7886,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
641,2015,7912,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
642,2015,7913,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
643,2015,7914,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
600,2015,7582,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
577,2015,7559,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
578,2015,7560,STL.TAQ.001.001,STL.TAQ.001,-1.031.507,-4.815.651,2015-01-11,"Distrito de Taquarucu, Palmas - TO",Stella Barros,Folha de Babaçu,Attalea speciosa,Palmas,TO
