id,ano,ccr,ccr_codigo,amostra,coleta,latitude,longitude,data_coleta,localidade,equipe,substrato,nome_cientifico,cidade,uf,microorganismo,instituicao,fermentacao,temperatura,outros,infogenetica,database_internacional,similaridade_indice,identificacao_taxonomica,acession,url_referencia,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,31,32,33,34,35,37,38,39,40,41,42,43,44,45,46,48,49,50,51,52,53,64,65,66,67,68,69,78,79
227,2014,7053,UFT.2014(L)7053,ANA.CAN.001.021,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,1,1,1,0,,,,,,,-,+,-,-,-,-,-,-,+,w,w,+,+,-,+,-,-,+,+,+,-,-,+,-,-,+,+,+,+,+,+,+,+,+,-,-,-,-,+,-,+,,,-,-,+,+,+,-,-,-,+,-,+,-,-
228,2014,7765,UFT.2014(L)7765,ANA.CAN.001.021,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,1,1,1,0,,,,,,,+,+,+,+,+,+,-,w,+,+,-,-,+,+,+,-,-,+,+,-,+,-,+,+,+,+,+,+,+,+,-,+,+,+,-,-,-,+,+,+,+,,,-,-,+,+,+,-,+,-,+,+,+,-,+
229,2014,7951,UFT.2014(L)7951,ANA.CAN.001.021,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,1,1,1,1,GenBank,99.0,Wickerhamomyces rabaulensis ,EF550303.1,http://www.ncbi.nlm.nih.gov/nucleotide/156099760?report=genbank&log$=nucltop&blast_rank=1&RID=HWRGZPN4014,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,-,-,-,-,-,-,+,,,-,-,+,+,+,-,-,-,+,-,w,-,+
230,2014,6996,UFT.2014(L)6996,ANA.CAN.001.022,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,1,1,1,0,,,,,,,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,,w,+,+,-,-,-,-,-,-,-,-,-,w,-,+,+,,,-,-,+,+,+,-,-,-,-,-,w,-,-
231,2014,7191,UFT.2014(L)7191,ANA.TAG.001.012,ANA.TAG.001,-12392825,-46418475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,L,UFT,1,1,1,0,,,,,,,-,+,-,-,-,-,-,-,-,-,-,-,+,w,-,-,-,+,w,-,-,,-,-,,+,+,+,+,+,-,-,-,+,-,-,-,-,-,-,+,,,-,-,+,+,+,-,-,-,+,-,+,-,-
232,2014,7275,UFT.2014(L)7275,ANA.TAG.001.012,ANA.TAG.001,-12392825,-46418475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,L,UFT,1,1,1,0,,,,,,,-,+,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,+,+,-,-,+,+,-,-,-,-,-,-,+,,,-,-,+,+,+,-,-,-,+,+,-,-,-
233,2014,7589,UFT.2014(L)7589,ANA.TAQ.001.024,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,1,1,1,0,,,,,,,+,-,+,+,+,+,+,-,-,+,-,-,+,-,-,-,+,,-,-,+,-,+,+,-,+,+,-,+,+,w,-,-,-,-,-,-,-,+,-,+,,,-,-,+,+,+,-,+,-,-,+,+,-,-
234,2014,7590,UFT.2014(L)7590,ANA.TAQ.001.024,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,1,1,1,0,,,,,,,+,+,+,+,+,+,-,w,-,+,,-,+,+,+,-,-,-,+,-,+,w,,+,w,+,+,-,+,+,+,w,w,-,-,-,-,-,,+,+,,,-,-,+,+,+,-,+,-,-,+,+,-,-
235,2014,7860,UFT.2014(L)7860,ANA.TAQ.001.025,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,1,1,1,0,,,,,,,+,+,+,+,+,+,-,-,-,+,-,-,+,-,-,+,+,-,+,+,+,-,+,+,+,+,+,-,+,+,-,-,-,-,-,-,-,+,+,-,+,,,-,-,+,+,+,-,-,-,-,+,+,-,-
236,2014,7861,UFT.2014(L)7861,ANA.TAQ.001.025,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,1,1,1,0,,,,,,,+,+,+,+,+,+,-,-,-,+,-,-,+,-,-,-,+,-,+,+,+,-,+,+,-,+,-,-,+,+,-,-,-,+,-,-,-,+,+,-,+,,,-,-,+,+,+,-,-,-,-,+,+,-,-
237,2014,7871,UFT.2014(L)7871,ANA.TAQ.001.025,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,1,1,1,0,,,,,,,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,,,-,-,+,+,+,-,-,-,-,+,+,-,-
238,2014,7963,UFT.2014(L)7963,ANA.TAQ.001.026,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,1,1,1,0,,,,,,,-,+,-,-,-,-,-,-,-,,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,+,-,-,-,+,-,-,-,-,-,-,+,,,-,-,+,+,+,-,-,-,+,-,+,-,-
239,2014,6584,UFT.2014(L)6584,ANA.CAN.001.023,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,1,1,1,0,,,,,,,+,+,+,+,+,+,-,+,+,+,-,-,+,+,+,-,-,+,+,-,+,+,+,+,+,+,-,-,+,+,-,-,-,+,-,-,-,-,+,+,+,,,-,-,+,+,+,-,+,+,-,+,+,+,+
240,2014,6794,UFT.2014(L)6794,ANA.CAN.001.024,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,1,1,1,1,GenBank,99.0,Hanseniaspora opuntiae ,HQ149321.1,http://www.ncbi.nlm.nih.gov/nucleotide/320091629?report=genbank&log$=nucltop&blast_rank=1&RID=J1W8DEAF014,,-,+,-,-,-,-,-,-,,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,+,-,-,+,+,-,-,-,-,-,-,+,,,-,-,+,+,+,-,-,+,+,-,+,-,-
241,2014,7353,UFT.2014(L)7353,ANA.TAG.001.013,ANA.TAG.001,-12392825,-46418475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,L,UFT,1,1,1,0,,,,,,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-,-,-,,-,-,-,-,-,-,+,-,+,+,,,-,-,+,+,+,-,-,-,-,-,+,-,-
242,2014,7719,UFT.2014(L)7719,ANA.TAQ.001.027,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,1,1,1,0,,,,,,,-,-,-,+,-,-,-,-,-,-,-,-,-,-,,-,-,+,-,-,-,-,-,-,-,-,-,+,+,+,-,-,-,-,-,-,-,-,+,-,+,,,-,-,+,+,+,-,-,-,+,+,-,-,
243,2014,7720,UFT.2014(L)7720,ANA.TAQ.001.027,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,1,1,1,0,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,+,-,-,-,-,-,+,+,w,-,+,-,-,-,-,-,w,+,-,+,,,-,-,+,+,+,-,-,-,+,-,-,-,-
244,2014,7965,UFT.2014(L)7965,ANA.TAQ.001.028,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,0,0,1,0,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,,,-,-,+,+,+,,-,-,,,,,
245,2014,6585,UFT.2014(L)6585,ANA.CAN.001.025,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,1,1,1,0,,,,,,,-,-,-,-,-,-,-,-,-,-,w,w,-,-,w,-,-,-,-,-,-,-,-,-,-,+,+,-,-,-,+,-,-,-,-,-,-,-,+,+,+,,,-,-,+,+,+,-,-,-,-,-,+,-,-
246,2014,6606,UFT.2014(L)6606,ANA.CAN.001.026,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,1,1,1,0,,,,,,,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,,,-,-,+,+,+,-,-,-,-,-,+,-,-
247,2014,6607,UFT.2014(L)6607,ANA.CAN.001.026,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,1,1,1,0,,,,,,,-,-,-,-,+,-,+,-,w,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,w,+,-,-,+,-,-,-,-,-,-,-,-,-,+,+,,,-,-,+,+,+,-,-,-,-,-,+,-,-
248,2014,6737,UFT.2014(L)6737,ANA.CAN.001.026,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,1,1,1,0,,,,,,,-,+,-,-,-,+,+,-,+,-,+,+,+,-,+,+,-,+,+,+,+,-,+,+,+,+,+,+,+,+,+,+,+,+,+,-,-,-,+,+,+,,,+,+,+,+,+,-,-,-,+,+,+,-,-
249,2014,6782,UFT.2014(L)6782,ANA.CAN.001.026,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,1,1,1,0,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,,,-,-,+,+,+,-,-,-,-,-,+,-,-
250,2014,6793,UFT.2014(L)6793,ANA.CAN.001.026,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,1,1,1,0,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,w,-,+,-,-,-,-,-,-,-,-,+,-,+,-,,,-,-,+,+,+,-,-,-,+,+,+,-,-
251,2014,6796,UFT.2014(L)6796,ANA.CAN.001.026,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,1,1,1,0,,,,,,,+,+,-,-,+,-,-,-,-,-,-,-,+,-,-,-,-,+,-,-,+,+,-,-,-,-,+,+,+,-,-,+,+,+,-,-,-,+,+,+,+,,,-,-,+,+,+,-,-,-,+,-,+,-,-
252,2014,6797,UFT.2014(L)6797,ANA.CAN.001.026,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,1,1,1,1,CBS,100.0,Candida carpophila ,,,,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,+,-,-,-,+,+,-,+,+,-,-,-,+,+,-,-,-,-,+,-,-,-,-,+,+,+,,,+,+,+,+,+,-,-,-,-,+,+,-,-
253,2014,6867,UFT.2014(L)6867,ANA.CAN.001.027,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,1,1,1,0,,,,,,,+,-,+,+,+,+,-,-,+,+,+,-,+,-,-,-,+,-,-,-,+,-,+,+,+,+,-,-,+,+,-,-,+,+,-,-,-,-,+,-,+,,,-,-,+,+,+,-,+,-,-,+,+,-,-
254,2014,6990,UFT.2014(L)6990,ANA.CAN.001.027,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,0,0,0,0,,,,,,,+,-,+,+,+,+,-,-,+,+,+,-,+,-,-,+,+,+,+,+,+,-,+,+,+,+,-,+,+,+,+,+,+,+,-,-,-,-,+,+,+,,,,,,,,,,,,,,,
255,2014,7254,UFT.2014(L)7254,ANA.TAG.001.014,ANA.TAG.001,-12392825,-46418475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,L,UFT,1,1,1,0,,,,,,,-,+,-,+,-,-,-,-,w,-,+,+,+,-,+,-,-,+,+,w,-,-,-,-,-,-,+,+,+,+,-,+,+,+,-,-,-,-,+,-,+,,,-,-,+,+,+,-,-,-,+,-,+,-,-
256,2014,7355,UFT.2014(L)7355,ANA.TAG.001.014,ANA.TAG.001,-12392825,-46418475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,L,UFT,1,1,1,0,,,,,,,+,-,+,+,+,+,-,-,+,+,+,-,+,-,-,-,+,-,-,-,+,-,+,+,+,+,-,+,+,+,-,-,+,+,-,-,-,-,+,-,+,,,-,-,+,+,+,-,+,-,-,+,+,-,-
257,2014,7365,UFT.2014(L)7365,ANA.TAG.001.014,ANA.TAG.001,-12392825,-46418475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,L,UFT,1,1,1,1,GenBank,100.0,Candida carpophila ,FM180531.1,http://www.ncbi.nlm.nih.gov/nucleotide/251815121?report=genbank&log$=nucltop&blast_rank=51&RID=HZ8VHUUP01R,,+,+,+,+,+,+,+,-,+,+,+,+,+,+,+,-,+,+,+,+,+,w,+,+,+,+,+,-,+,+,+,+,+,+,-,-,-,-,+,+,+,,,-,-,+,+,+,-,+,-,-,+,+,-,-
258,2014,7921,UFT.2014(L)7921,ANA.TAG.001.015,ANA.TAG.001,-12392825,-46418475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,L,UFT,1,1,1,0,,,,,,,-,+,-,+,+,+,+,-,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,-,-,-,-,+,-,+,,,-,-,+,+,+,-,-,-,+,+,+,+,+
259,2014,7724,UFT.2014(L)7724,ANA.TAQ.001.029,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,1,1,1,1,GenBank,99.0,Kwoniella mangroviensis,KC006667.1,http://www.ncbi.nlm.nih.gov/nucleotide/442799053?report=genbank&log$=nucltop&blast_rank=4&RID=HZ7358GM01R,,-,+,-,-,-,-,-,-,-,-,+,+,+,-,+,-,-,+,+,-,-,-,-,-,-,-,+,+,+,+,-,-,-,+,-,-,-,-,+,-,+,,,-,-,+,+,+,-,-,-,+,+,+,-,-
260,2014,7725,UFT.2014(L)7725,ANA.TAQ.001.029,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,+,+,+,-,-,-,+,-,-,+,+,+,+,-,-,+,+,+,+,+,+,+,+,+,+,+,+,-,-,-,+,-,+,-,+,+,+,+,,,-,-,,,,,,,,,,,
261,2014,7726,UFT.2014(L)7726,ANA.TAQ.001.029,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,1,1,1,0,,,,,,,+,+,+,+,+,+,-,-,-,+,-,-,+,+,+,-,-,-,+,+,+,+,+,+,+,+,+,-,+,+,-,+,+,-,-,-,-,+,+,+,+,,,+,-,+,+,-,-,+,+,+,+,+,+,-
262,2014,7967,UFT.2014(L)7967,ANA.TAQ.001.030,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,1,1,1,0,,,,,,,+,-,+,+,+,+,+,-,-,+,-,-,+,+,-,-,+,-,+,+,+,+,+,+,+,+,+,+,+,-,-,-,-,+,-,-,-,-,+,-,+,,,-,-,+,+,-,-,+,-,+,+,+,+,+
263,2014,7969,UFT.2014(L)7969,ANA.TAQ.001.030,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,1,1,1,1,CBS,100.0,Candida carpophila ,,,,-,-,-,-,w,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,,,-,-,+,+,+,-,+,-,-,+,w,-,-
264,2014,7970,UFT.2014(L)7970,ANA.TAQ.001.030,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,1,1,1,0,,,,,,,+,+,+,+,+,+,-,-,-,+,-,-,+,+,+,-,-,-,+,-,+,+,+,+,+,+,+,-,+,+,-,-,-,-,-,-,-,+,+,+,+,,,-,-,+,+,-,-,+,+,+,+,+,+,-
265,2014,7971,UFT.2014(L)7971,ANA.TAQ.001.030,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,0,0,1,0,,,,,,,-,-,-,,+,-,-,-,-,-,,-,+,+,-,-,-,-,-,-,-,-,,-,-,+,+,-,-,-,-,-,-,-,-,-,-,-,-,+,+,,,+,-,+,+,+,,+,+,,,,,
266,2014,7972,UFT.2014(L)7972,ANA.TAQ.001.030,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,0,0,1,1,GenBank,100.0,Candida sorboxylosa,EF550253.1,http://www.ncbi.nlm.nih.gov/nucleotide/156099710?report=genbank&log$=nucltop&blast_rank=1&RID=HWNG74JT015,,-,+,-,-,-,-,-,-,-,-,,-,+,-,-,-,-,-,+,-,-,-,,-,-,-,w,+,+,+,+,-,-,-,-,-,-,-,,-,-,,,-,-,+,+,-,,-,-,,,,,
267,2014,8026,UFT.2014(L)8026,ANA.TAQ.001.031,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,0,0,1,0,,,,,,,+,w,w,,w,-,-,-,-,-,,-,+,w,-,-,-,-,+,-,+,-,,w,-,w,-,+,+,+,-,-,-,-,-,-,-,-,w,-,+,,,+,-,+,+,+,,-,+,,,,,
268,2014,6808,UFT.2014(L)6808,ANA.CAN.001.028,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,0,0,1,1,GenBank,99.0,Candida akabanensis ,EU100744.1,http://www.ncbi.nlm.nih.gov/nucleotide/156621264?report=genbank&log$=nucltop&blast_rank=1&RID=HZ0HZHR0014,,+,+,+,+,+,+,-,+,-,+,,-,+,+,+,-,-,-,+,-,+,+,,+,w,+,+,-,+,+,+,w,w,-,-,-,-,-,,+,+,,,-,-,+,+,-,,+,+,,,,,
269,2014,6568,UFT.2014(L)6568,ANA.CAN.001.029,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,1,1,1,1,CBS,100.0,Hanseniaspora opuntiae ,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,,,-,-,+,+,+,-,-,-,-,+,+,-,
270,2014,6644,UFT.2014(L)6644,ANA.CAN.001.029,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,1,1,1,0,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,+,-,+,+,,,-,-,+,+,+,+,-,-,-,-,+,-,-
271,2014,6645,UFT.2014(L)6645,ANA.CAN.001.029,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,+,+,+,-,+,-,+,,-,+,+,+,-,-,-,+,-,+,+,,+,w,+,+,-,+,+,+,w,-,-,-,-,-,-,,+,+,,,-,-,+,+,-,,+,+,,,,,
272,2014,6705,UFT.2014(L)6705,ANA.CAN.001.029,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,1,1,1,0,,,,,,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+,+,-,-,-,-,-,+,+,-,+,-,+,,,-,-,+,+,+,-,-,-,+,-,w,+,+
273,2014,7840,UFT.2014(L)7840,ANA.CAN.001.029,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,0,0,0,1,GenBank,100.0,Candida akabanensis ,AB499000.1,http://www.ncbi.nlm.nih.gov/nucleotide/228008025?report=genbank&log$=nucltop&blast_rank=4&RID=HZ6HGZGT01R,,+,+,+,+,+,+,-,+,-,+,,-,+,+,+,-,-,-,+,-,+,-,,+,w,+,+,-,+,+,+,w,w,-,-,-,-,-,,+,+,,,,,,,,,,,,,,,
274,2014,6622,UFT.2014(L)6622,ANA.CAN.001.030,ANA.CAN.001,-9978136,-5004615,2014-01-24,Centro de Pesquisa Canguçú (Pium-TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Pium,TO,L,UFT,0,0,1,1,GenBank,100.0,Pichia occidentalis,FJ919395.1,http://www.ncbi.nlm.nih.gov/nucleotide/229609540?report=genbank&log$=nucltop&blast_rank=3&RID=HW9F617J014,,+,+,+,+,+,-,-,-,-,+,-,-,+,+,w,-,-,,+,-,+,w,+,+,-,+,-,-,+,+,-,-,-,-,,,,w,+,+,+,,,-,-,+,+,-,,+,+,,,,,
275,2014,7192,UFT.2014(L)7192,ANA.TAG.001.016,ANA.TAG.001,-12392825,-46418475,2014-01-31,Municipio de Taguatinga – TO,Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Taguatinga,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,+,+,+,+,+,-,+,-,-,+,+,w,-,-,,+,-,+,-,+,+,-,+,+,-,+,+,-,-,-,-,,,,w,+,+,+,,,-,-,+,+,-,,-,+,,,,,
276,2014,7395,UFT.2014(L)7395,ANA.TAQ.001.032,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,0,0,1,0,,,,,,,+,-,+,+,+,-,-,-,-,+,-,-,+,-,-,-,+,,-,-,+,-,+,+,-,+,-,-,+,+,-,-,-,-,,,,-,+,-,+,,,-,-,+,+,-,,-,-,,,,,
277,2014,7397,UFT.2014(L)7397,ANA.TAQ.001.032,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,0,0,1,0,,,,,,,w,+,-,-,+,-,,-,-,-,-,-,+,-,-,-,-,,w,-,-,-,-,-,-,-,w,+,+,+,-,-,-,-,,,,-,-,-,-,,,-,-,+,+,-,,-,-,,,,,
278,2014,7398,UFT.2014(L)7398,ANA.TAQ.001.032,ANA.TAQ.001,-10307444,-48191167,2014-11-17,Distrito de Taquaruçu (Palmas – TO),Ana Paula Guimarães,Fruto de Buriti,Mauritia flexuosa,Palmas,TO,L,UFT,0,0,1,0,,,,,,,+,+,+,+,+,+,+,w,-,+,,-,+,+,+,-,-,-,+,-,+,w,,+,w,+,+,-,+,+,+,w,-,-,-,-,-,+,,+,+,,,-,-,+,+,-,,+,+,,,,,
